model,category,layer,head,attention
fp16,regex_or_format,21,24,0.0029838085
fp16,regex_or_format,21,25,0.0046476363
fp16,regex_or_format,21,26,0.008690643
fp16,regex_or_format,21,27,0.005747795
fp16,regex_or_format,22,0,0.0047063828
fp16,regex_or_format,22,1,0.0045021055
fp16,regex_or_format,22,2,0.0053367615
fp16,regex_or_format,22,3,0.0028027534
fp16,regex_or_format,22,4,0.0003849864
fp16,regex_or_format,22,5,0.00033812522
fp16,regex_or_format,22,6,0.00066860917
fp16,regex_or_format,22,7,0.0065685273
fp16,regex_or_format,22,8,0.0048688888
fp16,regex_or_format,22,9,0.010651779
fp16,regex_or_format,22,10,0.0031323433
fp16,regex_or_format,22,11,0.008462143
fp16,regex_or_format,22,12,0.0048656464
fp16,regex_or_format,22,13,0.004127884
fp16,regex_or_format,22,14,0.016710471
fp16,regex_or_format,22,15,0.001775074
fp16,regex_or_format,22,16,0.009815598
fp16,regex_or_format,22,17,0.00460186
fp16,regex_or_format,22,18,0.012316704
fp16,regex_or_format,22,19,0.015721988
fp16,regex_or_format,22,20,0.011845684
fp16,regex_or_format,22,21,0.0027944087
fp16,regex_or_format,22,22,0.00017111302
fp16,regex_or_format,22,23,0.010197068
fp16,regex_or_format,22,24,0.006444454
fp16,regex_or_format,22,25,0.0037208437
fp16,regex_or_format,22,26,0.005660248
fp16,regex_or_format,22,27,0.006749153
fp16,regex_or_format,23,0,0.00030457973
fp16,regex_or_format,23,1,0.028456116
fp16,regex_or_format,23,2,0.010114288
fp16,regex_or_format,23,3,0.010964441
fp16,regex_or_format,23,4,0.002529192
fp16,regex_or_format,23,5,0.0071757794
fp16,regex_or_format,23,6,0.017860984
