layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
31,down_proj,62659,0.000969,0.01245,0.9866,0.0003627,0.02681,0.9728,0.000136,0.02285,0.977,0.3743,2.154,0.6183,703.9
32,q_proj,62659,4.616e-05,0.01312,0.9868,7.267e-19,0.01281,0.9872,1.596e-20,0.01184,0.9882,1.574e-14,0.9766,1.334e-15,270.4
32,k_proj,62659,4.616e-05,0.01312,0.9868,0.7021,0.01535,0.2825,0.05057,0.04406,0.9054,1.521e+04,1.17,4972,3366
32,v_proj,62659,4.616e-05,0.01312,0.9868,0.9892,0.0007486,0.01005,0.68,0.01242,0.3075,2.143e+04,0.05706,1.458e+05,5823
32,o_proj,62659,0.0001365,0.005469,0.9944,0.00032,0.02674,0.9729,2.59e-05,0.01065,0.9893,2.345,4.89,0.5725,760.2
32,gate_proj,62659,0.00485,0.01273,0.9824,0.0001343,0.02593,0.9739,0.0002425,0.02231,0.9774,0.02769,2.037,0.3436,1668
32,up_proj,62659,0.00485,0.01273,0.9824,8.145e-05,0.02395,0.976,0.000155,0.02086,0.979,0.01679,1.882,0.1601,1011
32,down_proj,62659,0.0008585,0.01287,0.9863,0.0004079,0.02761,0.972,0.0001438,0.02401,0.9759,0.4751,2.146,0.6851,629.4
33,q_proj,62659,5.144e-05,0.01453,0.9854,1.959e-18,0.02496,0.975,4.895e-20,0.02516,0.9748,3.808e-14,1.718,5.751e-15,1294
33,k_proj,62659,5.144e-05,0.01453,0.9854,0.7206,0.00885,0.2706,0.06076,0.02944,0.9098,1.401e+04,0.6092,5085,524.5
33,v_proj,62659,5.144e-05,0.01453,0.9854,0.9695,0.001219,0.02931,0.445,0.01867,0.5364,1.885e+04,0.0839,3.885e+04,1065
33,o_proj,62659,0.0002899,0.008039,0.9917,0.0003751,0.02769,0.9719,6.148e-05,0.01598,0.984,1.294,3.444,0.6549,674.5
33,gate_proj,62659,0.004578,0.01289,0.9825,0.0002565,0.02633,0.9734,0.000471,0.02258,0.977,0.05603,2.043,0.562,1102
33,up_proj,62659,0.004578,0.01289,0.9825,0.0001204,0.02502,0.9749,0.0002326,0.0219,0.9779,0.02631,1.941,0.209,764.8
33,down_proj,62659,0.001293,0.01164,0.9871,0.0004713,0.02845,0.9711,0.000266,0.02256,0.9772,0.3647,2.444,0.7803,586.1
34,q_proj,62659,3.932e-05,0.01315,0.9868,3.352e-20,0.019,0.981,6.432e-22,0.01736,0.9826,8.526e-16,1.445,6.92e-17,1211
34,k_proj,62659,3.932e-05,0.01315,0.9868,0.4706,0.01697,0.5125,0.01698,0.02896,0.9541,1.197e+04,1.29,2103,343.8
34,v_proj,62659,3.932e-05,0.01315,0.9868,0.9671,0.00174,0.03115,0.3699,0.0249,0.6052,2.46e+04,0.1323,3.688e+04,1748
34,o_proj,62659,8.673e-05,0.006625,0.9933,0.0003441,0.02838,0.9713,1.736e-05,0.01315,0.9868,3.967,4.283,0.6127,660.6
34,gate_proj,62659,0.004936,0.01259,0.9825,0.0001188,0.02658,0.9733,0.0002531,0.02287,0.9769,0.02407,2.112,0.2966,1303
34,up_proj,62659,0.004936,0.01259,0.9825,0.0002331,0.02413,0.9756,0.0005138,0.02078,0.9787,0.04722,1.917,0.4436,817.1
