layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
12,up_proj,262016,0.0009846,0.004224,0.9948,0.0001823,0.02706,0.9728,0.0003031,0.03142,0.9683,0.1851,6.407,1.829,5762
12,down_proj,262016,0.000489,0.00522,0.9943,0.0002487,0.02065,0.9791,0.0002102,0.03033,0.9695,0.5085,3.956,2.053,2917
13,q_proj,262016,2.48e-05,0.00325,0.9967,1.198e-19,0.01366,0.9863,6.417e-21,0.01349,0.9865,4.83e-15,4.204,1.354e-15,1913
13,k_proj,262016,2.48e-05,0.00325,0.9967,0.3679,0.014,0.6181,0.02931,0.02096,0.9497,1.484e+04,4.307,6450,1438
13,v_proj,262016,2.48e-05,0.00325,0.9967,0.9447,0.001877,0.05346,0.4716,0.01769,0.5108,3.809e+04,0.5773,1.427e+05,4657
13,o_proj,262016,7.13e-05,0.003017,0.9969,0.000247,0.02058,0.9792,3.903e-05,0.01836,0.9816,3.465,6.821,2.056,3117
13,gate_proj,262016,0.001029,0.004296,0.9947,5.128e-05,0.02588,0.9741,8.999e-05,0.03097,0.9689,0.04982,6.025,0.5087,3608
13,up_proj,262016,0.001029,0.004296,0.9947,0.0001865,0.02268,0.9771,0.0003396,0.02758,0.9721,0.1812,5.279,1.649,3400
13,down_proj,262016,0.0002196,0.005125,0.9947,0.000259,0.01811,0.9816,0.0001044,0.02564,0.9743,1.18,3.534,1.976,2467
14,q_proj,262016,2.751e-05,0.00331,0.9967,8.779e-20,0.01175,0.9883,5.179e-21,0.01185,0.9881,3.191e-15,3.549,8.95e-16,1896
14,k_proj,262016,2.751e-05,0.00331,0.9967,0.4741,0.01011,0.5158,0.04962,0.01854,0.9318,1.723e+04,3.054,1.029e+04,1596
14,v_proj,262016,2.751e-05,0.00331,0.9967,0.9519,0.001408,0.04673,0.5361,0.01374,0.4502,3.46e+04,0.4253,1.599e+05,2457
14,o_proj,262016,9.386e-05,0.002522,0.9974,0.0002611,0.01811,0.9816,5.77e-05,0.0144,0.9855,2.782,7.181,2.005,2622
14,gate_proj,262016,0.001063,0.004365,0.9946,6.275e-05,0.02295,0.977,0.0001186,0.02785,0.972,0.05906,5.256,0.5613,3276
